amadeus_code,tripadvisor_name,lat,lon,location_cell,total_amount,date
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,683.5,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.51,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,647.01,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,756.49,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.58,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,622.06,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.58,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,645.01,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,645.01,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,645.01,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,679.44,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.58,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,645.01,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,748.29,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.58,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,667.96,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,736.82,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,610.58,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,667.96,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,599.1,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,633.53,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,736.82,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,518.89,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,529.22,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,518.89,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,549.87,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,549.87,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,549.87,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,580.86,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,518.89,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,549.87,2017-12-06
HGNYC454,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.75427,-73.99308,78.0,642.83,2017-12-06
CKNYCTOM,Arlo NoMad,40.74636,-73.98495,7.0,518.84,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,632.34,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,689.7,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,749.08,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,749.08,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,806.46,2017-12-06
YXNYCFMH,Fitzpatrick Manhattan Hotel,40.76057,-73.96948,94.0,921.2,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,588.17,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,608.37,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,618.47,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,618.47,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,648.76,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,911.31,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,1214.25,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,622.12,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,663.43,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,931.94,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,622.12,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,663.43,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,931.94,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,601.46,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,622.12,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,632.44,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,663.43,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,931.94,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,667.9,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,690.85,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,702.33,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,702.33,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,736.75,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,1035.1,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,1379.35,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,685.11,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,708.07,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,719.54,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,719.54,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,753.97,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,685.11,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,708.07,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,719.54,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,719.54,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,753.97,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,782.65,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,805.6,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,817.08,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,817.08,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,851.5,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,840.03,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,862.98,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,874.45,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,874.45,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,908.88,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,1207.23,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,1551.48,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,748.23,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,771.18,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,782.65,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,782.65,2017-12-06
WVNYC826,The Bernic Hotel,40.75441,-73.97313,70.0,817.08,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,1719.01,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,3442.26,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,3901.26,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,4360.26,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,5740.76,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,1792.45,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,3515.7,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,3974.7,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,4433.7,2017-12-06
MONYCMO1,"Mandarin Oriental, New York",40.76901,-73.98293,86.0,5814.2,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,455.63,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,455.63,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,472.84,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,472.84,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,472.84,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,518.74,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,520.74,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,518.74,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,612.54,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,757.97,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,1190.29,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,438.41,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,455.63,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,472.84,2017-12-06
YXNYCNHP,Hotel Pennsylvania New York,40.74969,-73.99055,104.0,518.74,2017-12-06
YXNYC068,Hotel 31,40.74469,-73.98161,92.0,245.26,2017-12-06
YXNYC068,Hotel 31,40.74469,-73.98161,92.0,266.28,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,143.65,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,143.65,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,164.9,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,186.15,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,207.4,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,152.1,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,174.6,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,197.1,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,219.6,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,169.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,169.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,194.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,169.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,169.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,194.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,219.0,2017-12-06
WVNYC624,Royal Park Hotel,40.79553,-73.97189,38.0,244.0,2017-12-06
WVNYC254,Chelsea Savoy Hotel,40.74398,-73.99608,108.0,273.16,2017-12-06
WVNYC254,Chelsea Savoy Hotel,40.74398,-73.99608,108.0,261.69,2017-12-06
WVNYC254,Chelsea Savoy Hotel,40.74398,-73.99608,108.0,273.16,2017-12-06
WVNYC254,Chelsea Savoy Hotel,40.74398,-73.99608,108.0,261.69,2017-12-06
YXNYCHSE,Seton Hotel,40.74996,-73.97663,128.0,433.81,2017-12-06
YXNYCHSE,Seton Hotel,40.74996,-73.97663,128.0,445.29,2017-12-06
YXNYCHSE,Seton Hotel,40.74996,-73.97663,128.0,259.39,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,415.45,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,438.4,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,374.26,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,394.91,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,374.26,2017-12-06
CINYC355,Comfort Inn Manhattan Bridge,40.7168,-73.99449,66.0,394.91,2017-12-06
WVNYC619,Marrakech Hotel,40.79876,-73.96827,89.0,323.65,2017-12-06
WVNYC619,Marrakech Hotel,40.79876,-73.96827,89.0,346.6,2017-12-06
WVNYC619,Marrakech Hotel,40.79876,-73.96827,89.0,369.55,2017-12-06
CCNYC222,Clarion Hotel Park Avenue,40.7441,-73.98334,92.0,403.98,2017-12-06
CCNYC222,Clarion Hotel Park Avenue,40.7441,-73.98334,92.0,363.93,2017-12-06
CCNYC222,Clarion Hotel Park Avenue,40.7441,-73.98334,92.0,363.93,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,449.87,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,472.82,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,507.25,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,530.2,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,564.62,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,405.23,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,425.89,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,456.87,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,477.53,2017-12-06
YHNYCCOU,Amsterdam Court Hotel,40.76167,-73.98477,52.0,508.51,2017-12-06
YXNYC303,Midtown West Hotel,40.74976,-73.99539,107.0,340.87,2017-12-06
YXNYCSLE,Americana Inn,40.75191,-73.98487,61.0,222.96,2017-12-06
YXNYCSLE,Americana Inn,40.75191,-73.98487,61.0,242.46,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,363.82,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,340.87,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,386.77,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,352.34,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,317.92,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,363.82,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,332.95,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,312.29,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,291.64,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,369.55,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,346.6,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,392.5,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,358.08,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,323.65,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,369.55,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,332.95,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,312.29,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,353.6,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,322.62,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,291.64,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,332.95,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,314.64,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,295.14,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,334.15,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,304.89,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,275.63,2017-12-06
DINYC486,Days Inn Hotel New York City-Broadway,40.79294,-73.97181,38.0,314.64,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,711.51,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,711.51,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,721.84,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,721.84,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,733.32,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,748.23,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,748.23,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,759.71,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,759.71,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,771.17,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,771.17,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,771.17,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,782.65,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,782.65,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,794.13,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,805.61,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,736.75,2017-12-06
MCNYCWSM,New York Marriott Downtown,40.70975,-74.01468,10.0,702.33,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,346.6,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,403.98,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,346.6,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,312.29,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,363.93,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,312.29,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,312.29,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,363.93,2017-12-06
CINYC551,Comfort Inn Lower East Side,40.71222,-73.99269,43.0,312.29,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,336.28,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,336.28,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,336.28,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,324.8,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,336.28,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
UZNYC448,Wolcott Hotel,40.74656,-73.98605,110.0,370.7,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,305.1,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,305.1,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,350.1,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,377.1,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,339.0,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,339.0,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,389.0,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,419.0,2017-12-06
WVNYC062,Manhattan Broadway Hotel,40.75473,-73.99106,15.0,519.0,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,471.68,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,510.7,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,471.68,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,510.7,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,553.15,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,599.05,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,553.15,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,553.15,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,564.63,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,610.53,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,564.63,2017-12-06
HINYC596,Holiday Inn New York City - Wall Street,40.70893,-74.00902,102.0,564.63,2017-12-06
DTNYC917,DoubleTree by Hilton Hotel New York City - Financial District,40.70405,-74.01259,53.0,644.95,2017-12-06
DTNYC917,DoubleTree by Hilton Hotel New York City - Financial District,40.70405,-74.01259,53.0,656.43,2017-12-06
