location_tag,location,hospitality,room_quality
48,-0.22373054145133908,0.15393203735112704,-0.13332461548234031
49,-0.23272635735092062,-0.05257545866036939,-0.10904160725792866
50,-0.31068706319046946,-0.08843826709504787,-0.018546106054025513
51,0.09213484316404552,0.04933210367354879,0.13338510227253164
52,0.01602605084075015,0.011855065426292333,0.022053495435146564
53,0.004513733357821237,-0.03127737197249325,-0.030282163050574518
54,-0.10944482716562476,0.023049086042297495,-0.06059712485042412
55,0.13220815586666856,0.05564356528784031,-0.06388410139202083
56,0.10435514368976939,0.0689422054998331,0.10255653836498546
57,-0.4760541214857625,-0.21899833744735908,-0.12708572796574036
58,0.12459772602586461,-0.039463951994000324,0.06239093584089006
59,-0.17584321750767706,-0.03744610667445558,-0.061529474037393506
60,-0.19277816049895813,-0.19968370396984048,-0.19488994294003104
61,0.1047344361939665,0.012179825320107973,0.009742883195397734
62,0.05066665276172544,0.009354141304863783,0.00890335828028932
63,0.08276638567772154,0.048907773456847714,0.05966994525907632
64,0.07932522001806219,0.04968716980431753,0.0677824072360107
65,0.10668106648469888,0.08321095250378885,0.08510158694697978
66,0.06668630427276923,0.040400684215813554,0.04143365103099472
67,0.015083724412486732,0.030144273959403223,0.06747288161166876
68,0.11691694056304947,0.08156811893163529,0.10093298842506904
69,-0.25230197002276766,-0.350075506260377,-0.10252046502838441
70,0.10402611254105643,-0.015989302608955924,-0.06317032912524634
71,0.1173900663359354,0.07863223637866334,0.13300913685203275
72,0.0626686247810736,-0.0005985652749123105,0.008116848207104121
73,0.15301364459517253,0.10365315501545413,0.1901931028108116
74,0.04040960870954757,0.0022418126493696233,-0.016432310758412005
75,-0.07521863668943429,-0.04005908589912899,-0.0761271102588239
76,0.07709590482965267,0.05596954649126262,0.0625869500790307
77,0.12077681981706412,0.07110341362176631,0.10091816610027626
78,-0.027889331621471336,-0.09794965592024085,-0.25000858451243063
79,0.04282629545146155,-0.008698414883285599,-0.008076020583939969
80,-0.05339405010864062,-0.03222131743844614,-0.04166274072120779
81,-0.005039503715490001,-0.0018113908729738837,-0.03074476669658288
82,0.08780593035414463,0.06977694176108518,0.08722610854285939
83,0.09504004032692659,0.0520189414772243,0.028914134127733693
84,0.048829734094011146,0.03992323730037184,0.08854699234744945
85,-0.03547058338006026,0.026442821160885033,-0.04643072143864091
86,0.010494057479142227,-0.040319333134002155,-0.003293091959951755
88,0.06789507431220776,0.07483291864804797,0.07336950260915598
89,0.013796810846253948,-0.007943001084393497,-0.04357737559749009
90,0.07666786492316291,0.11633887406128818,0.06948048328835332
91,-0.5320638747846724,-0.20721836340323407,-0.09235786340236818
92,0.07605623893245628,0.00612409155872462,-0.007504888704396917
93,-0.07044106776712855,0.05228291344820046,-0.03412423861329006
94,0.07876744404422908,-0.0010770655742788904,0.006124156322911745
95,0.09492230828959358,0.08474663261904114,0.1151477256966319
96,-0.294210246248387,-0.16046287364256295,-0.09367988531823956
97,0.023116305395507797,-0.20694780063267137,-0.23709054747832553
98,0.10280619018284387,0.048920491939997146,0.03394584807316736
99,0.01853560894605244,0.010335324738689367,-0.005463173361717755
100,-0.28669350441430197,-0.24474424332041833,-0.12195393011402345
101,0.019104589519385096,0.005449227905133913,0.0904252714057241
102,0.013547565057536626,-0.013198831815644407,0.03245606079321184
103,0.07931654996140336,0.011487527689552524,-0.023798462393338382
104,0.14924243152163397,-0.05543264911751977,0.025486407823849255
105,0.045142007568268805,0.05344532468627594,0.05249745611856893
106,0.1268338805027287,0.0411917302479603,-0.024588366262952355
107,0.033520787326185575,0.006988845622627804,-0.07417657445645753
108,0.09617686595606834,0.052051352388220784,0.11513214284697315
109,0.03496511072257402,-0.040955247987576326,0.04109655624821129
110,0.033412315691518035,-0.07358549638938061,-0.11313010896479225
111,0.0714031117357754,0.01380589535687371,0.04917128278316274
112,0.023520495893059268,0.008117881400391713,0.006387991262270742
113,0.105657488138439,0.08370811081339558,0.10036693742423541
114,-0.13754032113967862,-0.07280976125269645,-0.02790570428223682
115,0.07662674318542151,0.04546604369293772,0.09850292678448103
116,0.07886686114606356,-0.08177259038036855,-0.06595583917804426
117,0.030202042818323838,0.04050396332761319,-0.00928037178829122
118,0.0034678225568408605,0.01395272957830851,-0.04420209279618814
119,0.06962339981604893,-0.008834789790302722,0.004055498690436421
120,0.07381044215521837,-0.07591730741598568,-0.1216336148754793
121,0.10168258941065289,0.0800275938250602,0.062054925248365866
122,0.16170635175254444,-0.0020584896554640686,0.051500287241395104
123,0.1073039413072816,0.2354624126108753,0.20172016613532362
124,0.17626945854866094,-0.1595993157841865,0.08687347436555493
125,-0.11665983438063199,-0.18295388054002515,-0.12043323761405422
126,-0.0005421356542376632,-0.009905381449183737,0.019787227279307817
127,0.09438884576472006,0.035907055778523156,0.019592737481293865
128,0.023865220569850853,-0.05251475816094131,-0.02983876076773284
129,0.03987839035312679,0.004394948327402615,0.02247953497161559
