name,date_scraped,check_in,check_out,adults,rooms,address,provider,reviews,rating,price,range,amenities,tripadvisor rank,star rating,url
Hilton Garden Inn Queens / JFK Airport,2017-11-07,2017-12-09,2017-12-10,2,1,"14818 134th St, Jamaica, NY 11430-1507",GardenInn.com,"1,178",4,249,171-287,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Business Center with Internet Access', 'Room Service', 'Meeting Rooms', 'Shuttle Bus Service', 'Multilingual Staff', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Self-Serve Laundry', 'Microwave', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",3,3.0 Star Hotel,/Hotel_Review-g47962-d501354-Reviews-Hilton_Garden_Inn_Queens_JFK_Airport-Jamaica_Queens_New_York.html
Warwick New York,2017-11-07,2017-12-09,2017-12-10,2,1,"65 West 54th Street, New York City, NY 10019-5404",Booking.com,"4,423",4.5,497,223-606,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Room Service', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",105,4.5 Star Hotel,/Hotel_Review-g60763-d112064-Reviews-Warwick_New_York-New_York_City_New_York.html
Super 8 Brooklyn / Park Slope Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"267 3rd Ave, Brooklyn, NY 11215-1001",AMOMA,588,4,183,179-855,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included']",32,2.0 Star Hotel,/Hotel_Review-g60827-d1751698-Reviews-Super_8_Brooklyn_Park_Slope_Hotel-Brooklyn_New_York.html
Wyndham Garden Fresh Meadows Flushing,2017-11-07,2017-12-09,2017-12-10,2,1,"6127 186th Street, NY 11365",TripAdvisor,41,3,126,111-229,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Multilingual Staff', 'Conference Facilities', 'Room Service', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room', 'Restaurant']",87,3.5 Star Hotel,/Hotel_Review-g616325-d12165292-Reviews-Wyndham_Garden_Fresh_Meadows_Flushing-Queens_New_York.html
AKA Times Square,2017-11-07,2017-12-09,2017-12-10,2,1,"123 W 44th St, Between 6th & Broadway, New York City, NY 10036-4089",StayAKA.com,597,4.5,,288-680,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Self-Serve Laundry', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",115,4.0 Star Hotel,/Hotel_Review-g60763-d655944-Reviews-AKA_Times_Square-New_York_City_New_York.html
Washington Square Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"103 Waverly Place, New York City, NY 10011-9194",Booking.com,"1,463",4,350,175-436,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Bar/Lounge', 'Breakfast included', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Bar/Lounge']",141,3.5 Star Hotel,/Hotel_Review-g60763-d93382-Reviews-Washington_Square_Hotel-New_York_City_New_York.html
Homewood Suites by Hilton East Rutherford-Meadowlands,2017-11-07,2017-12-09,2017-12-10,2,1,"125 Route 17 South, East Rutherford, NJ 07073",Homewood,613,4.5,209,168-257,"['Pool', 'Free Parking', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Free Parking', 'Business Center with Internet Access', 'Shuttle Bus Service', 'Breakfast included', 'Meeting Rooms', 'Laundry Service', 'Multilingual Staff', 'Self-Serve Laundry', 'Conference Facilities', 'Dry Cleaning', 'Banquet Room', 'Microwave', 'Pool', 'Fitness Center with Gym / Workout Room', 'Heated pool', 'Indoor pool', 'Hot Tub']",1,3.0 Star Hotel,/Hotel_Review-g46404-d1218811-Reviews-Homewood_Suites_by_Hilton_East_Rutherford_Meadowlands-East_Rutherford_New_Jersey.html
The Blakely New York,2017-11-07,2017-12-09,2017-12-10,2,1,"136 W 55th St, Bet. 6th & 7th Avenue, New York City, NY 10019-5305",,"1,451",4.5,,214-507,"['Restaurant', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Microwave', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Tennis Court']",127,4.5 Star Hotel,/Hotel_Review-g60763-d93445-Reviews-The_Blakely_New_York-New_York_City_New_York.html
Greenwich Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"377 Greenwich St, New York City, NY 10013-2338",,533,4.5,,716-914,"['Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Spa', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Children Activities (Kid / Family Friendly)', 'Meeting Rooms', 'Business Center with Internet Access', 'Babysitting', 'Air Conditioning', 'Minibar', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Indoor pool', 'Heated pool']",161,5.0 Star Hotel,/Hotel_Review-g60763-d1028569-Reviews-Greenwich_Hotel-New_York_City_New_York.html
The Ludlow New York City,2017-11-07,2017-12-09,2017-12-10,2,1,"180 Ludlow St, New York City, NY 10002-1514",Expedia.com,680,4.5,391,281-511,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Children Activities (Kid / Family Friendly)', 'Room Service', 'Airport Transportation', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Bar/Lounge', 'Restaurant', 'Fitness Center with Gym / Workout Room']",72,4.5 Star Hotel,/Hotel_Review-g60763-d6727310-Reviews-The_Ludlow_New_York_City-New_York_City_New_York.html
InterContinental New York Barclay,2017-11-07,2017-12-09,2017-12-10,2,1,"111 E 48th St, New York City, NY 10017-1222",InterContinental,"1,174",4.5,387,214-662,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free Internet', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",106,4.5 Star Hotel,/Hotel_Review-g60763-d93462-Reviews-InterContinental_New_York_Barclay-New_York_City_New_York.html
The Pearl Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"233 West 49th Street, New York City, NY 10019-7404",Hotels.com,"2,423",4.5,670,263-703,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Room Service', 'Meeting Rooms', 'Business Center with Internet Access', 'Babysitting', 'Air Conditioning', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",29,4.0 Star Hotel,/Hotel_Review-g60763-d1888977-Reviews-The_Pearl_Hotel-New_York_City_New_York.html
Hotel Indigo Lower East Side New York,2017-11-07,2017-12-09,2017-12-10,2,1,"171 Ludlow Street, New York City, NY 10002-1501",HotelIndigo.com,699,4.5,459,216-509,"['Pool', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Pool', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",82,4.5 Star Hotel,/Hotel_Review-g60763-d7352347-Reviews-Hotel_Indigo_Lower_East_Side_New_York-New_York_City_New_York.html
Hyatt Place New York Midtown South,2017-11-07,2017-12-09,2017-12-10,2,1,"52 W 36th St # 54, New York City, NY 10018-8029",Expedia.com,"1,981",4,424,189-545,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Bar/Lounge', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Room Service', 'Airport Transportation', 'Breakfast included', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Dry Cleaning', 'Air Conditioning', 'Refrigerator in room', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Restaurant']",150,3.5 Star Hotel,/Hotel_Review-g60763-d2554351-Reviews-Hyatt_Place_New_York_Midtown_South-New_York_City_New_York.html
EVEN Hotel Times Square South,2017-11-07,2017-12-09,2017-12-10,2,1,"321 West 35th St, New York City, NY 10001-1739",Even Hotels,"1,072",4.5,,218-513,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",13,4.0 Star Hotel,/Hotel_Review-g60763-d7778097-Reviews-EVEN_Hotel_Times_Square_South-New_York_City_New_York.html
Hotel Elysee by Library Hotel Collection,2017-11-07,2017-12-09,2017-12-10,2,1,"60 E. 54th St., New York City, NY 10022-4642",TripAdvisor,"4,054",4.5,602,263-656,"['Room Service', 'Free High Speed Internet ( WiFi )', 'Restaurant', 'Bar/Lounge', 'Breakfast included', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge']",9,4.0 Star Hotel,/Hotel_Review-g60763-d93340-Reviews-Hotel_Elysee_by_Library_Hotel_Collection-New_York_City_New_York.html
Seaside Best Rentals,2017-11-07,2017-12-09,2017-12-10,2,1,"1709 N Ocean Ave, Seaside Park, NJ 08752-1232",Travelocity,214,5,,172-247,"['Pool', 'Beachfront', 'Free Parking', 'Free High Speed Internet ( WiFi )', 'Children Activities (Kid / Family Friendly)', 'Free Parking', 'Self-Serve Laundry', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Pool', 'Heated pool', 'Outdoor pool']",1,2.5 Star Hotel,/Hotel_Review-g46810-d4698430-Reviews-Seaside_Best_Rentals-Seaside_Park_New_Jersey.html
The Iroquois New York,2017-11-07,2017-12-09,2017-12-10,2,1,"49 W 44th St, btwn 5th & 6th Aves, New York City, NY 10036-6613",Booking.com,"3,777",4.5,559,220-617,"['Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Babysitting', 'Air Conditioning', 'Minibar', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",43,4.0 Star Hotel,/Hotel_Review-g60763-d93396-Reviews-The_Iroquois_New_York-New_York_City_New_York.html
The French Quarters Guest Apartments,2017-11-07,2017-12-09,2017-12-10,2,1,"346 W. 46th Street, New York City, NY 10036-3881",Booking.com,"1,146",4.5,339,186-586,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge']",23,3.0 Star Hotel,/Hotel_Review-g60763-d1415127-Reviews-The_French_Quarters_Guest_Apartments-New_York_City_New_York.html
Four Seasons Hotel New York,2017-11-07,2017-12-09,2017-12-10,2,1,"57 E 57th St, New York City, NY 10022-2081",FourSeasons.com,192,4.5,1275,905-1686,"['Room Service', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Spa', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",113,5.0 Star Hotel,/Hotel_Review-g60763-d113298-Reviews-Four_Seasons_Hotel_New_York-New_York_City_New_York.html
Aloft New York LaGuardia Airport,2017-11-07,2017-12-09,2017-12-10,2,1,"100-15 Ditmars Boulevard, East Elmhurst, NY 11369",Booking.com,14,4,,146-241,"['Room Service', 'Free Parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Shuttle Bus Service', 'Room Service', 'Free Parking', 'Airport Transportation', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",6,3.0 Star Hotel,/Hotel_Review-g47626-d12246206-Reviews-Aloft_New_York_LaGuardia_Airport-East_Elmhurst_Queens_New_York.html
Library Hotel by Library Hotel Collection,2017-11-07,2017-12-09,2017-12-10,2,1,"299 Madison Avenue, New York City, NY 10017-6298",,"4,151",5,,278-568,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Room Service', 'Business Center with Internet Access', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Room Service', 'Air Conditioning', 'Refrigerator in room', 'Restaurant']",7,4.0 Star Hotel,/Hotel_Review-g60763-d224221-Reviews-Library_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html
"The Standard, High Line",2017-11-07,2017-12-09,2017-12-10,2,1,"848 Washington Street, at West 13th Street, New York City, NY 10014-1308",AMOMA,"2,888",4,500,297-618,"['Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",155,4.0 Star Hotel,/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York.html
Crowne Plaza White Plains Downtown,2017-11-07,2017-12-09,2017-12-10,2,1,"66 Hale Ave, White Plains, NY 10601-4504",CrownePlaza.com,817,4.5,119,138-228,"['Pool', 'Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Shuttle Bus Service', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Heated pool', 'Indoor pool', 'Tennis Court']",3,3.5 Star Hotel,/Hotel_Review-g48883-d93867-Reviews-Crowne_Plaza_White_Plains_Downtown-White_Plains_New_York.html
San Carlos Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"150 East 50th Street, New York City, NY 10022-9500",Booking.com,"1,459",4.5,436,262-520,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Breakfast included', 'Business Center with Internet Access', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Minibar', 'Fitness Center with Gym / Workout Room']",49,4.5 Star Hotel,/Hotel_Review-g60763-d80112-Reviews-San_Carlos_Hotel-New_York_City_New_York.html
Hotel Beacon,2017-11-07,2017-12-09,2017-12-10,2,1,"2130 Broadway at 75th Street, New York City, NY 10023",Booking.com,"3,686",4.5,434,177-674,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Business Center with Internet Access', 'Meeting Rooms', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",64,4.0 Star Hotel,/Hotel_Review-g60763-d93338-Reviews-Hotel_Beacon-New_York_City_New_York.html
The Anchor Inn,2017-11-07,2017-12-09,2017-12-10,2,1,"21534 Northern Blvd, On the Corner of 215 Place and Northern Blvd, Bayside, NY 11361-3465",Expedia.com,21,3.5,122,143-207,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Free Parking', 'Breakfast included', 'Room Service', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",3,2.0 Star Hotel,/Hotel_Review-g47289-d99267-Reviews-The_Anchor_Inn-Bayside_Queens_New_York.html
Wyndham Garden Laguardia South,2017-11-07,2017-12-09,2017-12-10,2,1,"61-18 93rd Street, Rego Park, NY 11374",Travelocity,95,4,209,149-287,"['Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Air Conditioning', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Restaurant']",1,3.5 Star Hotel,/Hotel_Review-g48477-d10333880-Reviews-Wyndham_Garden_Laguardia_South-Rego_Park_Queens_New_York.html
Hilton Garden Inn New York/Tribeca,2017-11-07,2017-12-09,2017-12-10,2,1,"39 Avenue of the Americas, New York City, NY 10013-2201",GardenInn.com,"1,469",4,422,123-494,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Room Service', 'Meeting Rooms', 'Microwave', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",168,3.5 Star Hotel,/Hotel_Review-g60763-d632551-Reviews-Hilton_Garden_Inn_New_York_Tribeca-New_York_City_New_York.html
Broadway Plaza Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"1155 Broadway, New York City, NY 10001-7516",,"1,440",4,,139-409,"['Breakfast included', 'Breakfast included', 'Airport Transportation', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Babysitting', 'Air Conditioning', 'Tennis Court']",130,3.5 Star Hotel,/Hotel_Review-g60763-d223019-Reviews-Broadway_Plaza_Hotel-New_York_City_New_York.html
Cambria hotel & suites New York - Chelsea,2017-11-07,2017-12-09,2017-12-10,2,1,"123 W 28th Street, New York City, NY 10001-6120",AMOMA,908,4.5,332,161-449,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Spa', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Restaurant', 'Bar/Lounge', 'Spa', 'Fitness Center with Gym / Workout Room']",51,3.0 Star Hotel,/Hotel_Review-g60763-d7130807-Reviews-Cambria_hotel_suites_New_York_Chelsea-New_York_City_New_York.html
Holiday Inn Express Brooklyn,2017-11-07,2017-12-09,2017-12-10,2,1,"625 Union St, Brooklyn, NY 11215-1033",HIExpress.com,344,3.5,275,147-336,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Business Center with Internet Access', 'Breakfast included', 'Laundry Service', 'Multilingual Staff']",37,3.0 Star Hotel,/Hotel_Review-g60827-d622721-Reviews-Holiday_Inn_Express_Brooklyn-Brooklyn_New_York.html
